species_slug,585215,585220,580220,580215,625165,625170,550185,575210,600200,575245,545180,575215,151,252,300,301,154,572,573,226,251,145,maps
lonicera-alpigena,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,"['585220' '580220' '580215' '625165' '600200' '575215' '151' '154' '572'
 '573' '145']"
lonicera-caerulea,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,['600200' '575215' '151' '572' '573']
lonicera-caprifolium,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,"['585215' '580220' '580215' '600200' '545180' '151' '252' '300' '154'
 '573' '226' '251' '145']"
lonicera-etrusca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,['575245' '251' '145']
lonicera-henryi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,['600200' '154' '573' '251']
lonicera-japonica,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,['580220' '600200' '151' '251']
lonicera-nigra,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,"['585220' '580220' '625165' '600200' '575245' '575215' '151' '154' '572'
 '573' '226' '251' '145']"
lonicera-nitida,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,['600200' '545180' '154' '226' '251']
lonicera-periclymenum,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580215' '550185' '575210' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
lonicera-pileata,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,"['585215' '585220' '580215' '600200' '151' '252' '300' '301' '154' '573'
 '251']"
lonicera-tatarica,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,['585220' '600200' '545180' '154' '226' '251']
lonicera-xylosteum,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
lotus-alpinus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '572' '573']
lotus-corniculatus,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
lotus-maritimus,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,['625165' '545180' '151' '300' '301' '154' '573' '226' '251' '145']
lotus-pedunculatus,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,"['585220' '600200' '575245' '151' '252' '300' '301' '154' '573' '226'
 '251' '145']"
lotus-tenuis,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,['550185' '575210' '252' '300' '154' '226' '251']
ludwigia-palustris,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,['550185' '545180' '154' '226']
lunaria-annua,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,"['585220' '580220' '580215' '600200' '545180' '575215' '151' '154' '226'
 '251']"
lunaria-rediviva,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,"['585220' '625170' '575210' '575245' '575215' '151' '154' '572' '573'
 '145']"
lupinus-albus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
lupinus-angustifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
lupinus-polyphyllus,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,['625165' '600200' '545180' '154' '226' '251']
luzula-alpinopilosa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['625170']
luzula-campestris,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '625165' '625170' '550185' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
luzula-forsteri,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,['585220' '580220' '580215' '550185' '575215' '151' '154' '226']
luzula-lutea,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,['625165' '600200' '573']
luzula-luzulina,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,['625165' '625170' '151' '572' '573']
luzula-luzuloides,1,2,2,2,0,2,2,0,2,0,2,2,2,2,1,1,2,2,2,2,2,2,"['585215' '585220' '580220' '580215' '625170' '550185' '600200' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
luzula-multiflora,0,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,"['585220' '580220' '580215' '625165' '625170' '550185' '600200' '575245'
 '545180' '151' '252' '301' '154' '572' '573' '226' '251' '145']"
luzula-nivea,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,['550185' '600200' '545180' '151' '226' '251']
luzula-pilosa,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '600200' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
luzula-sieberi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
luzula-spicata,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['625170' '573']
luzula-sudetica,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['625170' '151']
luzula-sylvatica,0,0,2,0,2,2,2,0,2,0,2,2,2,1,0,1,2,2,2,2,2,2,"['580220' '625165' '625170' '550185' '600200' '545180' '575215' '151'
 '252' '301' '154' '572' '573' '226' '251' '145']"
lycium-barbarum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['550185' '226']
lycium-chinense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
lycopersicon-esculentum,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,['585220' '600200' '575245' '545180' '151' '226' '251' '145']
lycopodiella-inundata,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
lycopodium-annotinum,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,['625165' '625170' '600200' '154' '572' '573' '251']
lycopodium-clavatum,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,['625165' '625170' '572' '573' '251']
lycopus-europaeus,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '573' '226'
 '251' '145']"
lysimachia-nemorum,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
lysimachia-nummularia,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
lysimachia-punctata,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,"['625170' '575210' '600200' '545180' '151' '252' '301' '154' '572' '226'
 '251' '145']"
lysimachia-thyrsiflora,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,"['585215' '585220' '580220' '600200' '545180' '151' '252' '300' '301'
 '226' '251']"
lysimachia-vulgaris,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
lythrum-hyssopifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,['252' '154']
lythrum-portula,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,['252' '300' '301' '154' '573']
lythrum-salicaria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
macleaya-microcarpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
mahonia-aquifolium,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,"['585220' '580220' '580215' '575210' '600200' '545180' '575215' '151'
 '252' '300' '301' '154' '226' '251']"
maianthemum-bifolium,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,"['580220' '625165' '625170' '600200' '545180' '151' '252' '300' '301'
 '154' '572' '573' '226' '251']"
malaxis-monophyllos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
malus-pumila,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,"['580220' '580215' '550185' '600200' '545180' '575215' '151' '252' '301'
 '154' '573' '226' '251' '145']"
malus-sylvestris,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"['585220' '580220' '580215' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
malva-alcea,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,"['585215' '585220' '580220' '550185' '600200' '545180' '151' '252' '300'
 '301' '154' '226' '251' '145']"
malva-moschata,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '625170' '600200' '575245' '545180' '575215' '151' '252' '300'
 '301' '154' '572' '573' '226' '251' '145']"
malva-neglecta,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
malva-pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['145']
malva-sylvestris,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585220' '580220' '580215' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
malva-verticillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,['301' '154']
marrubium-vulgare,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,['600200' '226']
marsilea-quadrifolia,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,['585215' '252' '300']
matricaria-chamomilla,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '550185' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
matricaria-discoidea,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585220' '580220' '580215' '550185' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
matteuccia-struthiopteris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['572']
meconopsis-cambrica,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,['585220' '600200' '575215' '151' '154' '573' '251']
medicago-arabica,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,['580215' '252' '300' '154' '251']
medicago-falcata,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,['585215' '585220' '550185' '545180' '300' '154' '226' '251']
medicago-lupulina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
medicago-minima,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,"['585215' '585220' '580220' '580215' '550185' '575210' '600200' '545180'
 '575215' '151' '252' '154' '226']"
medicago-polymorpha,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['151' '154']
medicago-sativa,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
medicago-×varia,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,['600200' '252' '154' '573' '251']
melampyrum-arvense,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,"['585220' '580220' '580215' '625170' '575210' '575215' '151' '252' '301'
 '154' '572' '226']"
melampyrum-cristatum,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,['580220' '580215' '575210' '575215' '151' '252']
melampyrum-nemorosum,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['580220' '580215' '575215' '151']
melampyrum-pratense,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '575210' '600200' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
melampyrum-sylvaticum,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,"['580220' '580215' '625165' '625170' '550185' '545180' '575215' '151'
 '154' '572' '573' '226' '251']"
melica-ciliata,0,1,1,2,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,"['585220' '580220' '580215' '625170' '575210' '600200' '575245' '575215'
 '151' '301' '154' '572' '573' '251' '145']"
melica-nutans,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
melica-transsilvanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
melica-uniflora,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,"['585215' '585220' '580220' '580215' '575210' '600200' '575245' '545180'
 '575215' '151' '300' '301' '154' '226' '251' '145']"
melilotus-albus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
melilotus-altissimus,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,['550185' '600200' '575245' '545180' '301' '154' '226' '251' '145']
melilotus-indicus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,['600200' '301' '154' '251']
melilotus-officinalis,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
melilotus-sulcatus,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['585220' '600200' '154']
melissa-officinalis,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,"['585220' '580220' '580215' '625165' '550185' '575210' '600200' '575245'
 '575215' '151' '252' '301' '154' '572' '226' '251']"
melittis-melissophyllum,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '226' '251' '145']"
mentha-aquatica,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '580220' '625165' '550185' '575210' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
mentha-arvensis,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '575210' '600200' '575245' '545180' '151'
 '252' '300' '301' '154' '572' '573' '226' '251' '145']"
mentha-longifolia,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
mentha-pulegium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['252']
mentha-spicata,1,1,0,0,0,0,2,0,2,1,1,2,2,2,1,0,2,0,1,2,2,1,"['585215' '585220' '550185' '600200' '575245' '545180' '575215' '151'
 '252' '300' '154' '573' '226' '251' '145']"
mentha-suaveolens,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,"['585215' '550185' '600200' '575245' '545180' '575215' '151' '252' '300'
 '154' '573' '226' '251' '145']"
mentha-×piperita,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,['600200' '545180' '154' '226' '251']
mentha-×verticillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,['301' '154' '226']
mentha-×villosa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,['585220' '154' '251']
menyanthes-trifoliata,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,"['585215' '625165' '550185' '575210' '600200' '151' '252' '300' '301'
 '154' '572' '573' '226' '251']"
mercurialis-annua,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,"['585215' '585220' '580220' '580215' '550185' '575210' '600200' '545180'
 '575215' '151' '252' '300' '301' '154' '226' '251']"
mercurialis-perennis,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
mespilus-germanica,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,"['585220' '580220' '580215' '550185' '600200' '575215' '151' '301' '154'
 '573' '226' '251']"
metasequoia-glyptostroboides,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
meum-athamanticum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,['575245' '145']
milium-effusum,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
mimulus-guttatus,0,0,2,2,0,0,0,0,2,0,2,0,2,2,0,2,2,0,0,0,2,0,['580220' '580215' '600200' '545180' '151' '252' '301' '154' '251']
minuartia-hybrida,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,['600200' '151' '252' '301' '154' '573' '226' '251' '145']
minuartia-rubra,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,['252' '154']
minuartia-sedoides,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['625170']
minuartia-verna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
minuartia-viscosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,['545180' '226']
mirabilis-jalapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
miscanthus-sinensis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
miscanthus-×giganteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
misopates-orontium,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,['580220' '580215' '575215' '151' '252' '154' '226' '251' '145']
moehringia-ciliata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
moehringia-muscosa,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575245' '545180' '575215'
 '151' '154' '572' '573' '226' '251' '145']"
moehringia-trinervia,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
molinia-arundinacea,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '625170' '550185' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
molinia-caerulea,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['580220' '625165' '625170' '550185' '575210' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
moneses-uniflora,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,['580220' '575215' '151' '301' '572' '573']
monotropa-hypophegea,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,"['550185' '600200' '575245' '545180' '301' '154' '572' '573' '226' '251'
 '145']"
monotropa-hypopitys,0,0,2,0,0,0,1,0,1,1,1,2,2,2,0,1,2,2,1,2,2,2,"['580220' '550185' '600200' '575245' '545180' '575215' '151' '252' '301'
 '154' '572' '573' '226' '251' '145']"
morus-alba,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['151']
morus-nigra,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,['580215' '575210' '151' '252' '251']
muhlenbergia-mexicana,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
muhlenbergia-schreberi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
muscari-armeniacum,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,['600200' '545180' '252' '226' '251']
muscari-botryoides,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,"['585220' '580215' '625170' '600200' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
muscari-comosum,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,"['585220' '580220' '625170' '600200' '575215' '151' '154' '572' '226'
 '251']"
muscari-neglectum,1,2,0,2,0,0,0,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,"['585215' '585220' '580215' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
muscari-racemosum,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,"['585215' '585220' '580215' '575210' '600200' '545180' '575215' '151'
 '252' '300' '301' '154' '226' '251' '145']"
myagrum-perfoliatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
mycelis-muralis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
myosotis-alpestris,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,['600200' '154' '572' '573']
myosotis-arvensis,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
myosotis-cespitosa,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,['550185' '575210' '575245' '252' '226' '251' '145']
myosotis-decumbens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['226']
myosotis-discolor,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,['600200' '545180' '252' '154' '226' '251']
myosotis-michaelae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
myosotis-nemorosa,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,"['580220' '625170' '575210' '600200' '575215' '151' '252' '154' '572'
 '573' '251' '145']"
myosotis-ramosissima,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,"['585220' '580220' '550185' '600200' '575245' '545180' '151' '252' '300'
 '154' '226' '251']"
myosotis-rehsteineri,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['545180']
myosotis-scorpioides,0,0,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,"['580220' '625165' '625170' '550185' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
myosotis-stricta,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,['600200' '575215' '251']
myosotis-sylvatica,2,2,2,0,2,1,0,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,"['585215' '585220' '580220' '625165' '625170' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
myosoton-aquaticum,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,"['585220' '550185' '575210' '600200' '575245' '545180' '151' '252' '300'
 '301' '154' '226' '251' '145']"
myosurus-minimus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,['252' '226']
myricaria-germanica,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,"['580215' '625170' '550185' '600200' '545180' '252' '300' '301' '573'
 '226' '251']"
myriophyllum-aquaticum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['585220' '154']
