;taxon_id;isfs;species;code_ws;status;num_obs;years_min;years_max;douteuse
616;1027220;242000.0;Listera ovata (L.) R. Br.;Fréquent;Indigène;4;1982;2020;
617;1027230;242200.0;Lithospermum officinale L.;Fréquent;Indigène;3;1982;2011;
618;1027300;242700.0;Lolium multiflorum Lam.;Fréquent;Néophyte;6;1982;2015;
619;1027310;242800.0;Lolium perenne L.;Fréquent;Indigène;14;1982;2020;
620;1027340;243100.0;Lolium temulentum L.;Herbier;Indigène;1;1894;1966;
621;1027370;243400.0;Lonicera alpigena L.;Fréquent;Indigène;2;1982;2012;
622;1027440;243900.0;Lonicera nigra L.;Suppl. de 1994;Indigène;1;1994;2018;
623;1027460;244000.0;Lonicera periclymenum L.;-;Indigène;1;2020;2020;
624;1027470;244050.0;Lonicera pileata Oliv.;-;Néophyte;5;2010;2012;
625;1027480;244100.0;Lonicera tatarica L.;-;Néophyte;1;2020;2020;
626;1027490;244200.0;Lonicera xylosteum L.;Fréquent;Indigène;37;1955;2020;
627;1027520;244400.0;Lotus corniculatus L.;Littérature;Indigène;29;1966;2020;
628;1027510;244410.0;Lotus corniculatus aggr.;Littérature;Indigène;33;1966;2020;
629;1027550;244900.0;Lotus pedunculatus Cav.;Fréquent;Indigène;0;1982;1982;
630;1027600;245400.0;Lunaria annua L.;Suppl. de 1994;Néophyte;4;1994;2021;
631;1027610;245500.0;Lunaria rediviva L.;Fréquent;Indigène;7;1890;2019;
632;1027700;246100.0;Luzula campestris (L.) DC.;Fréquent;Indigène;12;1955;2020;
633;1027720;246400.0;Luzula forsteri (Sm.) DC.;Rare;Indigène;7;1955;2013;
634;1027760;246800.0;Luzula luzuloides (Lam.) Dandy & Wilmott;Fréquent;Indigène;6;1955;2013;
635;1027770;246900.0;Luzula luzuloides (Lam.) Dandy & Wilmott subsp. luzuloides;-;Indigène;3;2007;2013;
636;1027790;247100.0;Luzula multiflora (Ehrh.) Lej.;Fréquent;Indigène;3;1982;2013;
637;1027785;247150.0;Luzula multiflora aggr.;Fréquent;Indigène;3;1982;2013;
638;1027840;247500.0;Luzula pilosa (L.) Willd.;Fréquent;Indigène;2;1982;2013;
639;1027950;249300.0;Lycopersicon esculentum Mill.;-;Subspontané;1;2018;2018;
640;1028030;250900.0;Lycopus europaeus L.;Fréquent;Indigène;1;1982;2011;
641;1028080;251400.0;Lysimachia nemorum L.;Fréquent;Indigène;3;1962;2007;
642;1028090;251500.0;Lysimachia nummularia L.;Fréquent;Indigène;6;1982;2013;
643;1028110;251700.0;Lysimachia thyrsiflora L.;-;Indigène;1;1892;1892;
644;1028120;251800.0;Lysimachia vulgaris L.;Fréquent;Indigène;2;1982;2013;
645;1028150;252100.0;Lythrum salicaria L.;Fréquent;Indigène;3;1982;2017;
646;1028200;252300.0;Mahonia aquifolium (Pursh) Nutt.;-;Néophyte;18;2007;2020;
647;1028270;252900.0;Malus sylvestris (L.) Mill.;Fréquent;Indigène;7;1982;2020;
648;1028280;253000.0;Malus sylvestris aggr.;Fréquent;Indigène;12;1955;2020;
649;1028290;253100.0;Malva alcea L.;Fréquent;Indigène;1;1982;2013;
650;1028320;253300.0;Malva moschata L.;Fréquent;Indigène;4;1982;2019;
651;1028330;253400.0;Malva neglecta Wallr.;Fréquent;Indigène;6;1982;2019;
652;1028370;253500.0;Malva sylvestris L.;Fréquent;Indigène;4;1982;2018;
653;1028420;254000.0;Matricaria chamomilla L.;Fréquent;Indigène;6;1903;2019;
654;1028430;254100.0;Matricaria discoidea DC.;Fréquent;Néophyte;4;1953;2018;
655;1028480;254800.0;Meconopsis cambrica (L.) Vig.;-;Néophyte;4;2014;2019;
656;1028510;255100.0;Medicago falcata L.;Littérature;Indigène;1;1966;2005;
657;1028530;255300.0;Medicago lupulina L.;Fréquent;Indigène;32;1982;2020;
658;1028540;255400.0;Medicago minima (L.) L.;-;Indigène;20;1903;2020;
659;1028590;256000.0;Medicago sativa L.;Fréquent;Indigène;13;1982;2020;
660;1028610;256200.0;Melampyrum arvense L.;Littérature;Indigène;25;1953;2020;
661;1028640;256500.0;Melampyrum pratense L.;Fréquent;Indigène;13;1955;2020;
662;1028680;256800.0;Melica ciliata L.;Fréquent;Indigène;19;1982;2018;
663;1028690;256900.0;Melica nutans L.;Fréquent;Indigène;19;1892;2015;
664;1028710;257100.0;Melica uniflora Retz.;Fréquent;Indigène;15;1955;2020;
665;1028720;257200.0;Melilotus albus Medik.;Fréquent;Indigène;9;1982;2020;
666;1028760;257600.0;Melilotus officinalis Lam.;Fréquent;Indigène;4;1982;2019;
667;1028770;257700.0;Melilotus sulcatus Desf.;Littérature;Néophyte;0;1966;1966;
668;1028780;257800.0;Melissa officinalis L.;-;Subspontané;1;2007;2007;
669;1028790;257900.0;Melittis melissophyllum L.;Fréquent;Indigène;24;1982;2021;
670;1028810;258100.0;Mentha arvensis L.;Fréquent;Indigène;2;1982;2007;
671;1028830;258200.0;Mentha longifolia (L.) Huds.;Fréquent;Indigène;3;1982;2019;
672;1028855;258550.0;Mentha spicata aggr.;-;Indigène;1;1909;1909;
673;1028900;258770.0;Mentha ×villosa Huds.;-;Indigène;1;1909;1909;
674;1028920;258900.0;Mercurialis annua L.;Fréquent;Indigène;13;1982;2020;
675;1028940;259100.0;Mercurialis perennis L.;Fréquent;Indigène;27;1982;2021;
676;1028950;259200.0;Mespilus germanica L.;-;Introduit;2;2020;2020;
677;1029020;259800.0;Milium effusum L.;Fréquent;Indigène;1;1982;2008;
678;1029390;262900.0;Moehringia muscosa L.;Fréquent;Indigène;4;1982;2015;
679;1029400;263000.0;Moehringia trinervia (L.) Clairv.;Fréquent;Indigène;1;1982;2013;
680;1029620;265200.0;Muscari botryoides (L.) Mill.;Littérature;Indigène;1;1966;2020;
681;1029630;265300.0;Muscari comosum (L.) Mill.;Littérature;Indigène;0;1966;1966;
682;1029650;265400.0;Muscari neglectum Guss.;Herbier;Indigène;0;1966;1966;
683;1029640;265450.0;Muscari neglectum aggr.;Littérature;Indigène;10;1960;2012;
684;1029660;265500.0;Muscari racemosum (L.) Mill.;Littérature;Indigène;10;1960;2012;
685;1029680;265700.0;Mycelis muralis (L.) Dumort.;Fréquent;Indigène;16;1982;2020;
686;1029700;265900.0;Myosotis arvensis Hill;Fréquent;Indigène;12;1982;2019;
687;1029780;266600.0;Myosotis ramosissima Rochel;Littérature;Indigène;1;1966;2020;
688;1029820;267100.0;Myosotis sylvatica Hoffm.;-;Indigène;2;2005;2011;
689;1029815;267150.0;Myosotis sylvatica aggr.;-;Indigène;2;2005;2011;
690;1029840;267300.0;Myosoton aquaticum (L.) Moench;Fréquent;Indigène;4;1982;2012;
691;1029880;267650.0;Myriophyllum aquaticum (Vell.) Verdc.;-;Néophyte;14;2010;2013;
692;1029900;267800.0;Myriophyllum spicatum L.;Littérature;Indigène;3;1892;2017;
693;1029910;267900.0;Myriophyllum verticillatum L.;Littérature;Indigène;1;1966;1998;
694;1030020;268900.0;Narcissus pseudonarcissus L.;Fréquent;Indigène;1;1982;2021;
695;1030110;269900.0;Nasturtium officinale R. Br.;-;Indigène;7;2010;2020;
696;1030140;270100.0;Neottia nidus-avis (L.) Rich.;Fréquent;Indigène;46;1900;2020;
697;1030310;271400.0;Nigella damascena L.;-;Néophyte;1;2020;2020;
698;1030590;273700.0;Oenanthe fistulosa L.;-;Indigène;4;1897;1970;
699;1030640;274090.0;Oenothera biennis L.;-;Néophyte;1;2012;2012;
700;1030630;274102.0;Oenothera biennis aggr.;Fréquent;Néophyte;10;1982;2020;
701;1030720;274300.0;Oenothera glazioviana Micheli;-;Néophyte;1;2013;2013;
702;1030729;274700.0;Oenothera parviflora aggr.;-;Néophyte;1;2007;2007;
703;1030860;275600.0;Onobrychis viciifolia Scop.;Fréquent;Néophyte;11;1982;2020;
704;1030940;276300.0;Ononis repens L.;Fréquent;Indigène;4;1982;2018;
705;1030960;276600.0;Ononis spinosa L.;Littérature;Indigène;1;1949;1966;
706;1030970;276700.0;Ononis spinosa L. subsp. spinosa;Littérature;Indigène;1;1949;1966;
707;1030955;276850.0;Ononis spinosa aggr.;Littérature;Indigène;5;1949;2018;
708;1030990;276900.0;Onopordum acanthium L.;Littérature;Indigène;0;1966;1966;
709;1031070;277950.0;Ophrys apifera Huds.;Rare;Indigène;14;1931;2016;
710;1031130;278850.0;Ophrys holosericea (Burm. f.) Greuter;Rare;Indigène;33;1925;2020;
711;1031140;278900.0;Ophrys holosericea (Burm. f.) Greuter subsp. holosericea;Rare;Indigène;24;1925;2016;
712;1031160;279100.0;Ophrys insectifera L.;Fréquent;Indigène;5;1941;1982;
713;1031350;280900.0;Orchis mascula (L.) L.;Fréquent;Indigène;39;1943;2021;
714;1031360;280950.0;Orchis mascula (L.) L. subsp. mascula;-;Indigène;23;1993;2020;
715;1031390;281100.0;Orchis morio L.;Fréquent;Indigène;14;1968;2020;
716;1031560;282600.0;Origanum vulgare L.;Fréquent;Indigène;25;1955;2020;
717;1031580;282700.0;Orlaya grandiflora (L.) Hoffm.;-;Indigène;14;1850;1970;
718;1031640;283200.0;Ornithogalum nutans L.;-;Indigène;1;1944;1944;
719;1031680;283800.0;Ornithogalum umbellatum L.;Fréquent;Indigène;4;1982;2020;
720;1031675;283850.0;Ornithogalum umbellatum aggr.;Fréquent;Indigène;5;1982;2020;
721;1031780;284700.0;Orobanche caryophyllacea Sm.;Fréquent;Indigène;1;1982;2010;
722;1031805;285000.0;Orobanche flava aggr.;Littérature;Indigène;0;1966;1966;
723;1031830;285200.0;Orobanche hederae Duby;Littérature;Indigène;3;1966;2020;
724;1031930;286200.0;Orobanche ramosa L.;Littérature;Indigène;0;1966;1966;
725;1031980;286600.0;Orobanche teucrii Holandre;Fréquent;Indigène;5;1916;2020;
726;1032070;287300.0;Oxalis acetosella L.;Fréquent;Indigène;4;1982;2020;
727;1032090;287400.0;Oxalis corniculata L.;Fréquent;Indigène;8;1982;2020;
728;1032150;287750.0;Oxalis stricta L.;Fréquent;Néophyte;6;1982;2019;
729;1032410;290280.0;Panicum barbipulvinatum Nash;-;Néophyte;1;2018;2018;
730;1032355;290300.0;Panicum capillare aggr.;Suppl. de 1994;Néophyte;5;1994;2018;
731;1032370;290400.0;Panicum dichotomiflorum Michx.;-;Néophyte;1;2007;2007;
732;1032470;291095.0;Papaver dubium L.;Fréquent;Indigène;4;1982;2019;
733;1032480;291100.0;Papaver dubium L. subsp. dubium;Fréquent;Indigène;1;1982;2019;
734;1032530;291800.0;Papaver rhoeas L.;Fréquent;Indigène;6;1982;2018;
735;1032580;292400.0;Parietaria officinalis L.;Littérature;Indigène;4;1966;2015;
736;1032590;292600.0;Paris quadrifolia L.;Fréquent;Indigène;2;1982;2020;
737;1032650;293200.0;Parthenocissus quinquefolia (L.) Planch.;-;Néophyte;1;2015;2015;
738;1032645;293230.0;Parthenocissus quinquefolia aggr.;-;Néophyte;2;2005;2015;
739;1032690;293295.0;Pastinaca sativa L.;Fréquent;Indigène;5;1982;2020;
740;1032700;293300.0;Pastinaca sativa L. subsp. sativa;-;Indigène;1;2018;2018;
741;1032730;293550.0;Paulownia tomentosa (Thunb.) Steud.;-;Néophyte;4;2017;2019;
742;1033000;295700.0;Petasites albus (L.) Gaertn.;Fréquent;Indigène;2;1982;2020;
743;1033010;295900.0;Petasites hybridus (L.) G. Gaertn. & al.;Fréquent;Indigène;5;1982;2021;
744;1033050;296200.0;Petrorhagia prolifera (L.) P. W. Ball & Heywood;Littérature;Indigène;3;1953;2015;
745;1033060;296300.0;Petrorhagia saxifraga (L.) Link;-;Indigène;3;2005;2015;
746;1033130;296900.0;Peucedanum cervaria (L.) Lapeyr.;Fréquent;Indigène;22;1982;2020;
747;1033150;297100.0;Peucedanum oreoselinum (L.) Moench;-;Indigène;2;2015;2015;
748;1033220;297800.0;Phacelia tanacetifolia Benth.;-;Subspontané;3;2018;2020;
749;1033230;297900.0;Phalaris arundinacea L.;Fréquent;Indigène;10;1895;2019;
750;1033410;300000.0;Phleum pratense L.;Fréquent;Indigène;6;1982;2012;
751;1033400;300005.0;Phleum pratense aggr.;Fréquent;Indigène;8;1982;2012;
752;1033450;300300.0;Phragmites australis (Cav.) Steud.;Fréquent;Indigène;7;1982;2020;
753;1033480;300500.0;Phyllitis scolopendrium (L.) Newman;Herbier;Indigène;4;1966;2021;
754;1033670;301800.0;Phyteuma orbiculare L.;Fréquent;Indigène;3;1982;2014;
755;1033740;302400.0;Phyteuma spicatum L.;Fréquent;Indigène;9;1982;2020;
756;1033750;302450.0;Phyteuma spicatum L. subsp. spicatum;-;Indigène;4;2007;2020;
757;1033800;302800.0;Picea abies (L.) H. Karst.;Fréquent;Indigène;11;1982;2020;
758;1033830;303100.0;Picris hieracioides L.;Fréquent;Indigène;15;1982;2015;
759;1033835;303130.0;Picris hieracioides L. subsp. hieracioides;-;Indigène;1;2012;2012;
760;1033920;303800.0;Pimpinella major (L.) Huds.;Fréquent;Indigène;1;1982;2005;
761;1033940;303950.0;Pimpinella peregrina L.;-;Néophyte;2;2015;2015;
762;1033970;304000.0;Pimpinella saxifraga L.;-;Indigène;10;2007;2018;
763;1033950;304100.0;Pimpinella saxifraga aggr.;Fréquent;Indigène;14;1982;2018;
764;1034100;305900.0;Pinus nigra J. F. Arnold;-;Néophyte;12;2007;2016;
765;1034130;306100.0;Pinus sylvestris L.;Fréquent;Indigène;18;1953;2017;
766;1034330;307800.0;Plantago lanceolata L.;Fréquent;Indigène;37;1982;2020;
767;1034350;307850.0;Plantago major L.;Fréquent;Indigène;12;1982;2020;
768;1034360;307900.0;Plantago major L. subsp. major;Fréquent;Indigène;5;1982;2011;
769;1034390;308100.0;Plantago media L.;Fréquent;Indigène;25;1982;2015;
770;1034420;308400.0;Platanthera bifolia (L.) Rich.;Fréquent;Indigène;13;1949;2020;
771;1034430;308500.0;Platanthera chlorantha (Custer) Rchb.;Fréquent;Indigène;28;1942;2020;
772;1034480;309100.0;Poa angustifolia L.;-;Indigène;5;2012;2012;
773;1034490;309200.0;Poa annua L.;Fréquent;Indigène;7;1982;2018;
774;1034520;309500.0;Poa bulbosa L.;Rare;Indigène;5;1982;2020;
775;1034550;309800.0;Poa compressa L.;Fréquent;Indigène;21;1982;2020;
776;1034620;310500.0;Poa nemoralis L.;Fréquent;Indigène;13;1955;2017;
777;1034660;310800.0;Poa pratensis L.;-;Indigène;5;2011;2014;
778;1034650;310900.0;Poa pratensis aggr.;Fréquent;Indigène;18;1982;2015;
779;1034680;311100.0;Poa supina Schrad.;-;Indigène;1;1979;1979;
780;1034690;311295.0;Poa trivialis L.;Fréquent;Indigène;14;1982;2015;
781;1034700;311300.0;Poa trivialis L. subsp. trivialis;Fréquent;Indigène;7;1982;2013;
782;1034740;312000.0;Polycarpon tetraphyllum (L.) L.;Littérature;Néophyte;2;1966;2018;
783;1034840;312800.0;Polygala comosa Schkuhr;Fréquent;Indigène;7;1982;2013;
784;1034890;313195.0;Polygala vulgaris L.;Fréquent;Indigène;4;1982;2014;
785;1034900;313200.0;Polygala vulgaris L. subsp. vulgaris;Fréquent;Indigène;2;1982;2012;
786;1034920;313400.0;Polygonatum multiflorum (L.) All.;Fréquent;Indigène;16;1982;2020;
787;1034930;313500.0;Polygonatum odoratum (Mill.) Druce;Fréquent;Indigène;28;1955;2021;
788;1034940;313700.0;Polygonatum verticillatum (L.) All.;Fréquent;Indigène;1;1982;2006;
789;1034960;314000.0;Polygonum amphibium L.;Rare;Indigène;1;1768;1982;
790;1034980;314300.0;Polygonum aviculare aggr.;Fréquent;Indigène;7;1982;2016;
791;1035040;314900.0;Polygonum hydropiper L.;Fréquent;Indigène;0;1982;1982;
792;1035050;314950.0;Polygonum lapathifolium L.;Littérature;Indigène;3;1966;2013;
793;1035060;315000.0;Polygonum lapathifolium L. subsp. lapathifolium;Littérature;Indigène;2;1966;2013;
794;1035090;315300.0;Polygonum minus Huds.;Fréquent;Indigène;1;1982;2007;
795;1035100;315400.0;Polygonum mite Schrank;Littérature;Indigène;2;1966;2020;
796;1035140;315600.0;Polygonum persicaria L.;-;Indigène;4;2005;2018;
797;1035190;316100.0;Polypodium interjectum Shivas;-;Indigène;2;2007;2008;
798;1035200;316400.0;Polypodium vulgare L.;Fréquent;Indigène;8;1982;2021;
799;1035240;316500.0;Polystichum aculeatum (L.) Roth;Fréquent;Indigène;6;1982;2021;
800;1035310;317100.0;Populus alba L.;Fréquent;Indigène;2;1982;2018;
801;1035330;317250.0;Populus nigra L.;Fréquent;Indigène;4;1982;2018;
802;1035340;317300.0;Populus nigra L. subsp. nigra;Fréquent;Indigène;3;1982;2015;
803;1035325;317450.0;Populus nigra aggr.;Fréquent;Indigène;4;1982;2018;
804;1035410;317650.0;Portulaca oleracea L.;Littérature;Indigène;5;1966;2017;
805;1035460;318200.0;Potamogeton berchtoldii Fieber;Littérature;Indigène;2;1966;2013;
806;1035550;319200.0;Potamogeton natans L.;Fréquent;Indigène;1;1982;2017;
807;1035580;319700.0;Potamogeton pectinatus L.;-;Indigène;1;2013;2013;
808;1035575;319750.0;Potamogeton pectinatus aggr.;-;Indigène;1;2013;2013;
809;1035615;320350.0;Potamogeton pusillus aggr.;Littérature;Indigène;2;1966;2013;
810;1035630;320400.0;Potamogeton trichoides Cham. & Schltdl.;-;Indigène;1;2006;2006;
811;1035700;320900.0;Potentilla anserina L.;Fréquent;Indigène;2;1982;2013;
812;1035710;321100.0;Potentilla argentea L.;-;Indigène;1;2012;2012;
813;1035810;322400.0;Potentilla erecta (L.) Raeusch.;Fréquent;Indigène;3;1982;2014;
814;1035980;323700.0;Potentilla norvegica L.;Littérature;Néophyte;0;1966;1966;
815;1035990;323800.0;Potentilla palustris (L.) Scop.;Littérature;Indigène;0;1966;1966;
816;1036020;324300.0;Potentilla pusilla Host;Littérature;Indigène;0;1966;1966;
817;1036030;324400.0;Potentilla recta L.;Suppl. de 1994;Indigène;3;1994;2015;
818;1036040;324500.0;Potentilla reptans L.;Fréquent;Indigène;8;1982;2020;
819;1036060;324700.0;Potentilla sterilis (L.) Garcke;Fréquent;Indigène;14;1955;2021;
820;1036090;325100.0;Potentilla verna L.;Fréquent;Indigène;29;1982;2021;
821;1036120;325200.0;Prenanthes purpurea L.;Fréquent;Indigène;10;1982;2020;
822;1036150;325500.0;Primula acaulis (L.) L.;Fréquent;Indigène;26;1855;2021;
823;1036200;325950.0;Primula elatior (L.) L.;Fréquent;Indigène;2;1982;2011;
824;1036210;326000.0;Primula elatior (L.) L. subsp. elatior;Fréquent;Indigène;2;1982;2011;
825;1036330;327195.0;Primula veris L.;Fréquent;Indigène;28;1953;2021;
826;1036340;327200.0;Primula veris L. subsp. veris;-;Indigène;2;2008;2019;
827;1036350;327300.0;Primula veris subsp. columnae (Ten.) Maire & Petitm.;Fréquent;Indigène;15;1953;2017;
828;1036460;327900.0;Prunella grandiflora (L.) Scholler;Fréquent;Indigène;16;1904;2020;
829;1036470;328000.0;Prunella laciniata (L.) L.;-;Indigène;9;1903;2017;
830;1036480;328100.0;Prunella vulgaris L.;Fréquent;Indigène;22;1903;2017;
831;1036500;328400.0;Prunus avium L.;Fréquent;Indigène;28;1955;2020;
832;1036550;329040.0;Prunus domestica L.;Fréquent;Néophyte;5;1982;2015;
833;1036560;329050.0;Prunus domestica L. subsp. domestica;Fréquent;Néophyte;1;1982;2015;
834;1036580;329100.0;Prunus domestica subsp. insititia (L.) Bonnier & Layens;-;Néophyte;2;2012;2012;
835;1036590;329400.0;Prunus laurocerasus L.;-;Néophyte;23;2003;2020;
836;1036610;329500.0;Prunus mahaleb L.;Fréquent;Indigène;30;1953;2020;
837;1036620;329600.0;Prunus padus L.;-;Indigène;3;2010;2019;
838;1036630;329700.0;Prunus padus L. subsp. padus;-;Indigène;1;2013;2013;
839;1036670;330300.0;Prunus spinosa L.;Fréquent;Indigène;22;1982;2020;
840;1036700;330360.0;Pseudolysimachion spicatum (L.) Opiz;Littérature;Indigène;2;1855;1966;
841;1036740;330600.0;Pseudotsuga menziesii (Mirb.) Franco;-;Néophyte;9;2007;2020;
842;1036950;332800.0;Pulmonaria obscura Dumort.;Fréquent;Indigène;4;1982;2021;
843;1036960;332990.0;Pulmonaria officinalis aggr.;Fréquent;Indigène;4;1982;2021;
844;1036980;333195.0;Pulsatilla alpina (L.) Delarbre;Littérature;Indigène;0;1966;1966;
845;1036990;333200.0;Pulsatilla alpina (L.) Delarbre subsp. alpina;Littérature;Indigène;0;1966;1966;
846;1037100;334200.0;Pulsatilla vulgaris Mill.;-;Indigène;2;1950;2016;
847;1037200;335000.0;Pyrus communis L.;-;Néophyte;3;1901;1961;
848;1037210;335200.0;Pyrus nivalis Jacq.;Rare;Indigène;0;1982;1982;
849;1037230;335300.0;Pyrus pyraster Burgsd.;-;Indigène;8;1995;2020;
850;1037220;335400.0;Pyrus pyraster aggr.;-;Indigène;11;1901;2020;
851;1037270;335600.0;Quercus cerris L.;-;Néophyte;2;1953;1953;
852;1037310;335900.0;Quercus petraea Liebl.;Fréquent;Indigène;5;1953;2015;
